,0
Model,XGBRegressor
Bias,-2863.8419038955444
MaxDev,120492.03124999994
MeanAbsDev,14367.895173373294
RMSE,20862.37519283307
R2,0.9170724071100983
Adj_R2,0.887758467297854
Skew,-1.2214396247229524
Kurt,4.686793144301921
AIC,5962.290309980764
F,3.586079812804549
User,dantole
Date,2020-05-30 00-20
