,0
Model,RandomForestRegressor
Bias,-3934.930281217296
MaxDev,101428.95931724951
MeanAbsDev,14942.439519666652
RMSE,22258.739276614466
R2,0.9055998506753918
Adj_R2,0.8722304955652977
Skew,-1.6142956362563943
Kurt,4.0946923852291714
AIC,6000.126152381693
F,2.7714430964599055
User,simondyates
Date,2020-05-28 18-32
