,0
Model,XGBRegressor
Bias,-2474.085228488867
MaxDev,103101.12499999994
MeanAbsDev,14596.591542701204
RMSE,20863.77493072496
R2,0.9170612788673165
Adj_R2,0.887743405350647
Skew,-0.9924842696404438
Kurt,3.696304361280875
AIC,5962.329491497714
F,3.6244698819310908
User,dantole
Date,2020-05-30 01-23
