,0
Model,Lasso
Bias,-1278.2812037078197
MaxDev,85769.01938670635
MeanAbsDev,14356.0046552821
RMSE,20273.49029065125
R2,0.9216879481345918
Adj_R2,0.8940055484054242
Skew,-0.3683789326726096
Kurt,2.8027670049694073
AIC,5945.568538121172
F,4.028324179149455
User,dantole
Date,2020-05-29 21-45
