,0
Model,Ridge
Bias,-2587.43026011231
MaxDev,83917.45086240431
MeanAbsDev,14389.211479654714
RMSE,20480.44235070955
R2,0.9200809667959565
Adj_R2,0.8918305178494109
Skew,-0.8335921350597436
Kurt,2.711115304149132
AIC,5951.499795996341
F,3.7078841587193736
User,simondyates
Date,2020-05-28 18-33
